request_id,user_id,department,team,model_provider,model_name,region,timestamp,tokens_input,tokens_output,total_tokens,cost_usd,latency_ms,status,prompt_category
7301,359,HR,Data Engineering,Google,gemini-flash,Asia,2024-10-24 12:15:00,1153,672,1825,0.0434,2721,success,coding
7302,410,IT,Support,Anthropic,claude-3-opus,EU,2024-02-18 09:39:00,82,1189,1271,0.0237,2045,error,summarization
7303,73,HR,Support,Anthropic,claude-3-haiku,Asia,2024-08-05 20:03:00,1072,1144,2216,0.1079,1888,success,search
7304,313,Sales,Analytics,Google,gemini-flash,EU,2024-12-02 12:27:00,310,719,1029,0.0379,1058,success,search
7305,220,Operations,Research,OpenAI,gpt-3.5-turbo,US,2024-08-26 18:14:00,781,714,1495,0.0345,434,success,chat
7306,71,IT,Analytics,Google,gemini-flash,EU,2024-12-10 01:05:00,853,419,1272,0.0308,1071,success,search
7307,245,Marketing,Research,Meta,llama-3-8b,EU,2024-02-28 12:10:00,990,1145,2135,0.0938,3492,success,chat
7308,416,Sales,Data Engineering,Anthropic,claude-3-haiku,Asia,2024-03-14 20:29:00,73,586,659,0.0276,1496,success,analysis
7309,370,Sales,Support,Google,gemini-pro,Asia,2024-07-21 17:02:00,1359,470,1829,0.0234,1857,success,summarization
7310,443,Finance,Analytics,OpenAI,gpt-4o-mini,US,2024-08-13 11:38:00,1425,955,2380,0.0705,2632,success,search
7311,54,Sales,Analytics,Google,gemini-pro,EU,2024-05-08 19:31:00,1291,1120,2411,0.0938,1373,success,summarization
7312,153,Sales,Product,Meta,llama-3-8b,Asia,2024-11-16 10:21:00,59,707,766,0.0212,384,success,chat
7313,75,IT,Support,Google,gemini-pro,EU,2024-02-04 12:47:00,420,330,750,0.0191,2293,success,coding
7314,243,HR,Research,OpenAI,gpt-4o,EU,2024-07-25 07:14:00,1125,731,1856,0.0827,2231,success,search
7315,309,Marketing,Analytics,Google,gemini-pro,Asia,2024-10-08 19:53:00,1179,50,1229,0.0151,1344,success,search
7316,246,IT,Product,Anthropic,claude-3-opus,Asia,2024-12-09 21:13:00,1160,482,1642,0.0531,1475,success,analysis
7317,158,Sales,Analytics,OpenAI,gpt-3.5-turbo,Asia,2024-12-30 18:54:00,1052,1166,2218,0.0469,1706,success,search
7318,255,IT,Product,Meta,llama-3-8b,US,2024-09-28 01:06:00,860,728,1588,0.0487,2181,success,search
7319,257,Marketing,Support,OpenAI,gpt-4o,Asia,2024-04-28 16:26:00,351,249,600,0.026,1034,success,summarization
7320,20,Operations,Product,Meta,llama-3-8b,US,2024-01-25 12:26:00,558,982,1540,0.0295,344,success,search
7321,162,HR,Product,Google,gemini-pro,Asia,2024-09-29 01:29:00,259,455,714,0.0138,2219,error,chat
7322,193,Marketing,Research,OpenAI,gpt-4o,EU,2024-11-06 12:31:00,227,328,555,0.0264,374,success,chat
7323,400,Marketing,Research,Anthropic,claude-3-opus,Asia,2024-12-27 19:29:00,997,82,1079,0.0282,1945,success,coding
7324,409,Finance,Support,Meta,llama-3-8b,US,2024-08-20 12:27:00,1487,518,2005,0.0748,516,success,summarization
7325,427,Sales,Analytics,Google,gemini-pro,EU,2024-03-26 13:57:00,687,695,1382,0.0257,1574,success,analysis
7326,88,Operations,Product,Google,gemini-flash,Asia,2024-05-14 12:30:00,439,363,802,0.038,2995,success,summarization
7327,145,Finance,Support,OpenAI,gpt-3.5-turbo,Asia,2024-05-20 18:07:00,318,94,412,0.0137,1393,success,search
7328,121,Operations,Product,Google,gemini-pro,EU,2024-12-23 22:09:00,1450,810,2260,0.0451,2665,success,summarization
7329,334,IT,Product,Anthropic,claude-3-haiku,Asia,2024-07-20 21:55:00,911,450,1361,0.027,2961,success,coding
7330,499,Sales,Research,OpenAI,gpt-4o-mini,US,2024-01-26 16:15:00,1011,750,1761,0.0769,419,success,search
7331,457,HR,Product,Anthropic,claude-3-haiku,Asia,2024-09-07 20:50:00,494,315,809,0.0099,2410,error,summarization
7332,81,Sales,Research,Meta,llama-3-8b,EU,2024-03-04 21:42:00,991,171,1162,0.0128,2775,success,chat
7333,185,Finance,Product,Google,gemini-flash,Asia,2024-04-02 19:10:00,465,54,519,0.0218,2452,success,summarization
7334,14,IT,Research,Meta,llama-3-70b,US,2024-12-23 04:42:00,332,715,1047,0.0474,2813,success,search
7335,271,Marketing,Analytics,Google,gemini-flash,Asia,2024-10-13 09:31:00,939,845,1784,0.046,703,success,search
7336,331,Operations,Analytics,Google,gemini-flash,EU,2024-12-19 07:51:00,783,848,1631,0.0601,1231,success,summarization
7337,154,IT,Product,Anthropic,claude-3-haiku,US,2024-01-14 06:25:00,589,468,1057,0.0122,1835,success,analysis
7338,454,Sales,Data Engineering,Google,gemini-pro,EU,2024-12-28 03:02:00,433,611,1044,0.0509,1519,success,coding
7339,343,Marketing,Product,Anthropic,claude-3-haiku,Asia,2024-10-05 04:15:00,664,517,1181,0.0182,1541,success,search
7340,255,Operations,Support,Anthropic,claude-3-haiku,US,2024-08-24 05:24:00,1434,138,1572,0.0393,1491,success,analysis
7341,209,IT,Support,Anthropic,claude-3-haiku,US,2024-06-01 08:46:00,1389,734,2123,0.0217,1624,success,summarization
7342,98,HR,Analytics,Meta,llama-3-8b,Asia,2024-03-23 11:48:00,527,205,732,0.0302,2068,success,chat
7343,445,Marketing,Support,Meta,llama-3-70b,US,2024-06-18 23:41:00,908,521,1429,0.0457,3497,success,analysis
7344,379,Sales,Analytics,Google,gemini-flash,Asia,2024-11-07 02:01:00,1047,324,1371,0.035,1931,success,summarization
7345,326,Operations,Research,Meta,llama-3-70b,EU,2024-03-15 15:02:00,80,1184,1264,0.0419,2585,success,analysis
7346,43,Operations,Research,Anthropic,claude-3-opus,Asia,2024-12-03 05:29:00,1340,315,1655,0.0251,585,success,summarization
7347,85,Operations,Research,OpenAI,gpt-4o,EU,2024-05-13 23:13:00,217,800,1017,0.0214,2998,success,coding
7348,53,Marketing,Support,Anthropic,claude-3-haiku,EU,2024-08-31 19:53:00,941,690,1631,0.0733,2909,error,chat
7349,365,Operations,Product,Google,gemini-flash,Asia,2024-08-18 22:53:00,861,331,1192,0.0153,208,success,coding
7350,173,Sales,Support,OpenAI,gpt-4o-mini,US,2024-04-25 20:38:00,649,707,1356,0.0565,2240,success,coding
7351,209,Marketing,Support,Anthropic,claude-3-opus,Asia,2024-02-13 14:11:00,1137,457,1594,0.0578,204,success,analysis
7352,466,Operations,Research,Google,gemini-pro,Asia,2024-07-03 23:14:00,1061,503,1564,0.044,111,success,analysis
7353,372,HR,Research,Anthropic,claude-3-haiku,EU,2024-07-30 06:05:00,698,1127,1825,0.0214,3307,success,coding
7354,359,Sales,Support,Google,gemini-pro,US,2024-05-17 01:38:00,604,1092,1696,0.0715,1443,success,analysis
7355,483,Sales,Support,Google,gemini-pro,EU,2024-06-30 06:59:00,914,1018,1932,0.0528,452,success,chat
7356,447,Sales,Research,Meta,llama-3-70b,EU,2024-05-30 05:36:00,563,833,1396,0.0359,2490,success,summarization
7357,442,HR,Data Engineering,Google,gemini-flash,EU,2024-04-13 03:57:00,1398,365,1763,0.0349,984,success,summarization
7358,455,Operations,Support,Anthropic,claude-3-opus,EU,2024-07-07 21:42:00,153,603,756,0.0086,3465,success,coding
7359,353,Sales,Data Engineering,Meta,llama-3-8b,EU,2024-01-22 04:38:00,936,272,1208,0.0315,2780,success,search
7360,45,IT,Analytics,OpenAI,gpt-4o-mini,Asia,2024-05-24 11:55:00,222,132,354,0.0138,813,success,search
7361,70,Finance,Product,OpenAI,gpt-4o-mini,EU,2024-12-29 20:53:00,625,225,850,0.0358,3081,success,chat
7362,186,HR,Research,Google,gemini-flash,EU,2024-02-29 18:55:00,892,276,1168,0.0201,1017,success,coding
7363,302,Finance,Analytics,Google,gemini-flash,Asia,2024-08-10 14:45:00,792,614,1406,0.0335,3414,error,summarization
7364,215,Sales,Data Engineering,Google,gemini-pro,US,2024-04-10 18:30:00,1426,439,1865,0.0745,3052,success,coding
7365,99,Marketing,Research,OpenAI,gpt-4o,Asia,2024-09-14 17:49:00,1088,176,1264,0.0213,1148,success,coding
7366,407,IT,Data Engineering,OpenAI,gpt-4o,EU,2024-03-19 18:28:00,382,319,701,0.0329,2938,success,chat
7367,101,Finance,Support,Anthropic,claude-3-haiku,EU,2024-11-25 03:40:00,1218,938,2156,0.0694,3237,success,search
7368,142,HR,Analytics,Anthropic,claude-3-haiku,Asia,2024-05-29 17:51:00,975,417,1392,0.0318,349,success,analysis
7369,131,Operations,Product,Google,gemini-pro,US,2024-12-04 02:07:00,316,244,560,0.0074,579,success,chat
7370,332,Finance,Product,Meta,llama-3-70b,EU,2024-08-13 10:14:00,50,1062,1112,0.0331,2527,error,search
7371,297,Operations,Support,Anthropic,claude-3-haiku,US,2024-04-12 04:24:00,1217,331,1548,0.0634,1993,success,coding
7372,437,Sales,Research,Google,gemini-pro,EU,2024-12-16 07:54:00,1252,1197,2449,0.1052,1825,success,summarization
7373,404,Operations,Research,Google,gemini-pro,Asia,2024-02-26 04:25:00,1404,1028,2432,0.0729,1295,success,coding
7374,476,HR,Data Engineering,Anthropic,claude-3-haiku,Asia,2024-04-10 22:08:00,296,588,884,0.0252,210,success,coding
7375,292,Marketing,Support,Meta,llama-3-70b,Asia,2024-04-18 16:26:00,862,959,1821,0.0521,2938,success,analysis
7376,336,Sales,Data Engineering,Meta,llama-3-8b,Asia,2024-05-02 15:01:00,1325,204,1529,0.0702,1463,success,search
7377,43,IT,Data Engineering,Google,gemini-pro,US,2024-08-28 04:30:00,1087,722,1809,0.0199,3111,success,coding
7378,149,Operations,Product,Anthropic,claude-3-opus,EU,2024-12-28 19:00:00,510,1155,1665,0.0481,3180,success,summarization
7379,84,HR,Research,Google,gemini-flash,EU,2024-08-25 07:09:00,387,1032,1419,0.027,453,success,summarization
7380,109,Marketing,Support,Anthropic,claude-3-opus,US,2024-12-20 05:34:00,604,95,699,0.0339,2014,success,summarization
7381,260,Operations,Analytics,Google,gemini-pro,US,2024-08-03 07:16:00,1208,1139,2347,0.0891,326,success,summarization
7382,443,Finance,Data Engineering,Meta,llama-3-8b,EU,2024-07-27 18:41:00,941,1042,1983,0.0846,2902,error,search
7383,304,Operations,Analytics,Meta,llama-3-70b,US,2024-05-20 02:01:00,990,299,1289,0.0404,1631,success,analysis
7384,416,Sales,Product,Meta,llama-3-8b,US,2024-12-10 19:46:00,1358,1038,2396,0.0378,2538,success,coding
7385,436,Finance,Product,Meta,llama-3-70b,Asia,2024-10-10 03:58:00,958,171,1129,0.0366,908,success,coding
7386,5,Marketing,Analytics,Meta,llama-3-70b,US,2024-04-28 05:40:00,1414,274,1688,0.0375,3059,success,summarization
7387,250,Finance,Product,OpenAI,gpt-4o-mini,EU,2024-12-25 10:53:00,969,968,1937,0.092,1362,error,chat
7388,9,Operations,Data Engineering,OpenAI,gpt-4o-mini,EU,2024-01-02 22:09:00,1004,572,1576,0.0383,3054,success,search
7389,53,IT,Research,OpenAI,gpt-3.5-turbo,US,2024-09-08 13:54:00,933,763,1696,0.0466,3091,success,coding
7390,203,Finance,Data Engineering,Anthropic,claude-3-opus,EU,2024-02-23 06:16:00,1249,99,1348,0.0167,3036,success,coding
7391,98,Sales,Product,OpenAI,gpt-4o,US,2024-01-30 04:35:00,850,209,1059,0.0168,790,success,analysis
7392,474,Finance,Analytics,Google,gemini-pro,EU,2024-01-31 23:00:00,1183,694,1877,0.0803,505,success,coding
7393,5,IT,Analytics,Google,gemini-flash,Asia,2024-07-31 05:44:00,686,1144,1830,0.0723,3208,success,analysis
7394,484,Marketing,Product,Anthropic,claude-3-haiku,US,2024-03-08 02:36:00,899,937,1836,0.083,1385,success,analysis
7395,273,Sales,Support,Meta,llama-3-8b,EU,2024-03-13 13:01:00,76,84,160,0.0063,348,success,chat
7396,341,Finance,Data Engineering,OpenAI,gpt-4o-mini,US,2024-08-24 01:43:00,1332,220,1552,0.039,1569,success,summarization
7397,140,IT,Data Engineering,OpenAI,gpt-3.5-turbo,Asia,2024-09-22 19:59:00,665,1047,1712,0.0611,208,success,search
7398,404,Marketing,Support,Anthropic,claude-3-haiku,EU,2024-03-29 04:42:00,1030,1156,2186,0.0604,3331,error,coding
7399,132,Finance,Research,Anthropic,claude-3-opus,US,2024-09-04 18:39:00,1397,174,1571,0.0336,3062,success,chat
7400,170,Finance,Support,OpenAI,gpt-4o-mini,Asia,2024-09-11 11:27:00,1166,302,1468,0.0668,1317,success,analysis
7401,444,Marketing,Product,Google,gemini-flash,Asia,2024-11-10 00:59:00,509,970,1479,0.0686,1355,success,chat
7402,28,Sales,Product,Meta,llama-3-8b,EU,2024-10-26 19:35:00,78,561,639,0.017,239,success,chat
7403,25,Finance,Data Engineering,OpenAI,gpt-4o-mini,EU,2024-01-10 20:09:00,147,291,438,0.0131,2159,success,analysis
7404,376,IT,Research,OpenAI,gpt-4o,US,2024-12-22 03:42:00,308,53,361,0.0143,327,success,chat
7405,224,IT,Support,OpenAI,gpt-4o,Asia,2024-05-11 09:28:00,1196,1143,2339,0.0933,2371,success,coding
7406,387,Operations,Data Engineering,Google,gemini-flash,Asia,2024-11-07 07:04:00,306,544,850,0.0325,3319,success,summarization
7407,124,Finance,Support,Google,gemini-pro,EU,2024-09-06 06:19:00,750,940,1690,0.0419,1823,success,analysis
7408,232,IT,Product,Meta,llama-3-70b,EU,2024-11-02 22:56:00,86,135,221,0.0075,2012,success,search
7409,304,Marketing,Analytics,Anthropic,claude-3-opus,US,2024-03-03 19:57:00,916,1199,2115,0.0614,1059,success,chat
7410,163,IT,Support,OpenAI,gpt-3.5-turbo,Asia,2024-06-22 20:10:00,1355,307,1662,0.0725,1443,success,summarization
7411,490,HR,Data Engineering,Google,gemini-pro,Asia,2024-02-10 20:17:00,764,696,1460,0.0614,2089,success,chat
7412,57,Sales,Product,Google,gemini-flash,US,2024-09-10 03:28:00,444,802,1246,0.0161,2613,success,chat
7413,484,Operations,Analytics,Meta,llama-3-70b,Asia,2024-09-03 11:07:00,507,1030,1537,0.0689,173,success,summarization
7414,400,Marketing,Support,Anthropic,claude-3-haiku,US,2024-04-08 21:29:00,1158,661,1819,0.0895,1764,success,coding
7415,242,Marketing,Data Engineering,Google,gemini-flash,EU,2024-08-20 18:52:00,843,78,921,0.0243,458,success,summarization
7416,56,Operations,Support,OpenAI,gpt-4o,Asia,2024-09-24 03:30:00,1126,1122,2248,0.0402,1768,success,coding
7417,465,Sales,Research,Meta,llama-3-70b,US,2024-10-20 10:01:00,928,284,1212,0.0457,1175,success,coding
7418,491,IT,Analytics,Meta,llama-3-8b,US,2024-06-30 18:08:00,378,127,505,0.0091,3128,success,summarization
7419,367,Operations,Analytics,Google,gemini-flash,US,2024-05-20 05:47:00,832,606,1438,0.0266,2390,success,chat
7420,140,HR,Research,Anthropic,claude-3-opus,Asia,2024-03-01 09:07:00,823,753,1576,0.0348,2381,success,summarization
7421,130,Sales,Support,Google,gemini-flash,US,2024-04-23 10:41:00,382,524,906,0.0159,1456,success,search
7422,196,Operations,Product,Anthropic,claude-3-opus,EU,2024-01-01 04:37:00,1251,124,1375,0.0222,1224,success,search
7423,8,HR,Analytics,Anthropic,claude-3-opus,Asia,2024-01-08 18:44:00,851,237,1088,0.0198,1738,success,summarization
7424,458,IT,Analytics,Meta,llama-3-8b,US,2024-05-16 01:48:00,185,639,824,0.0317,1270,success,search
7425,46,Operations,Analytics,Google,gemini-pro,EU,2024-08-09 12:38:00,1486,261,1747,0.0252,816,success,summarization
7426,118,Sales,Support,Google,gemini-flash,US,2024-06-11 12:55:00,153,365,518,0.0065,543,success,chat
7427,88,Finance,Analytics,Google,gemini-flash,EU,2024-10-24 03:24:00,978,752,1730,0.0727,2036,success,coding
7428,283,Operations,Product,OpenAI,gpt-3.5-turbo,US,2024-10-14 09:45:00,525,324,849,0.0239,1094,success,chat
7429,449,HR,Research,Anthropic,claude-3-opus,Asia,2024-10-05 04:45:00,893,715,1608,0.0519,1303,success,search
7430,324,Finance,Analytics,Meta,llama-3-70b,EU,2024-04-21 12:51:00,984,919,1903,0.033,505,success,search
7431,313,Sales,Support,Meta,llama-3-8b,US,2024-02-13 00:10:00,1340,1117,2457,0.0675,2488,success,chat
7432,401,IT,Support,Anthropic,claude-3-haiku,EU,2024-03-11 12:54:00,212,322,534,0.0187,1665,success,search
7433,407,Sales,Research,OpenAI,gpt-3.5-turbo,US,2024-06-23 18:15:00,722,428,1150,0.0289,1147,success,search
7434,160,Finance,Product,OpenAI,gpt-3.5-turbo,Asia,2024-11-18 05:00:00,1132,778,1910,0.0387,2468,error,summarization
7435,53,Marketing,Product,Google,gemini-flash,Asia,2024-04-10 06:13:00,621,443,1064,0.0199,2206,success,coding
7436,5,Marketing,Product,OpenAI,gpt-3.5-turbo,Asia,2024-11-25 01:50:00,1137,662,1799,0.064,2165,success,summarization
7437,18,Marketing,Support,OpenAI,gpt-4o,EU,2024-12-23 20:31:00,1465,189,1654,0.0814,496,success,analysis
7438,263,Marketing,Product,Google,gemini-flash,EU,2024-03-17 19:28:00,629,1167,1796,0.053,3058,success,chat
7439,159,Sales,Research,Anthropic,claude-3-opus,Asia,2024-02-15 06:29:00,510,315,825,0.0102,1055,success,analysis
7440,448,Marketing,Support,OpenAI,gpt-4o,US,2024-03-26 12:16:00,548,305,853,0.0136,1241,success,coding
7441,31,HR,Analytics,Meta,llama-3-70b,US,2024-04-27 17:17:00,78,1034,1112,0.028,1280,success,coding
7442,123,Operations,Data Engineering,OpenAI,gpt-4o-mini,Asia,2024-04-19 05:21:00,892,365,1257,0.0234,698,success,search
7443,155,Finance,Research,Anthropic,claude-3-haiku,EU,2024-11-02 04:52:00,914,400,1314,0.0313,127,success,summarization
7444,225,IT,Analytics,Meta,llama-3-8b,Asia,2024-11-06 09:45:00,1015,1059,2074,0.0802,1441,success,chat
7445,375,Operations,Data Engineering,OpenAI,gpt-4o-mini,Asia,2024-10-16 05:06:00,1106,118,1224,0.0132,780,success,coding
7446,132,HR,Product,Meta,llama-3-8b,US,2024-03-16 22:12:00,1371,1027,2398,0.094,1650,error,search
7447,279,Operations,Analytics,Meta,llama-3-8b,Asia,2024-01-11 21:00:00,339,835,1174,0.0418,3139,success,search
7448,386,Sales,Support,Google,gemini-pro,Asia,2024-03-29 07:40:00,1455,817,2272,0.0997,1432,success,summarization
7449,347,Sales,Analytics,Anthropic,claude-3-haiku,US,2024-03-27 01:20:00,326,1129,1455,0.0447,532,success,summarization
7450,21,Operations,Product,Anthropic,claude-3-opus,EU,2024-11-04 23:40:00,1059,1165,2224,0.1059,416,success,search
7451,424,IT,Research,Anthropic,claude-3-haiku,Asia,2024-11-23 14:54:00,1261,150,1411,0.0154,403,success,chat
7452,296,Sales,Product,Anthropic,claude-3-haiku,EU,2024-01-12 09:55:00,770,525,1295,0.039,3035,success,coding
7453,320,HR,Analytics,OpenAI,gpt-4o-mini,Asia,2024-04-06 22:13:00,381,742,1123,0.0184,2985,success,search
7454,221,IT,Support,Google,gemini-pro,US,2024-12-06 12:21:00,586,441,1027,0.0261,3327,success,chat
7455,68,Operations,Support,Meta,llama-3-70b,EU,2024-10-21 10:19:00,582,531,1113,0.0392,1013,success,search
7456,199,Marketing,Product,Meta,llama-3-8b,US,2024-09-25 00:41:00,1114,556,1670,0.0289,2126,success,search
7457,137,Marketing,Research,Meta,llama-3-8b,US,2024-06-01 23:56:00,799,985,1784,0.056,2199,success,summarization
7458,264,Finance,Support,Google,gemini-pro,US,2024-11-15 12:49:00,304,329,633,0.0166,3137,success,search
7459,483,Finance,Support,Google,gemini-pro,Asia,2024-08-30 23:16:00,356,128,484,0.0184,3201,success,chat
7460,31,Sales,Support,Anthropic,claude-3-haiku,US,2024-06-05 18:25:00,279,680,959,0.0308,1617,success,search
7461,436,IT,Data Engineering,Anthropic,claude-3-opus,Asia,2024-01-08 09:27:00,1235,658,1893,0.0824,2061,success,analysis
7462,308,Finance,Analytics,Anthropic,claude-3-opus,EU,2024-08-11 05:33:00,566,874,1440,0.0318,2980,success,coding
7463,111,Sales,Product,Meta,llama-3-70b,EU,2024-01-03 05:20:00,860,791,1651,0.0402,2466,success,summarization
7464,305,IT,Analytics,Meta,llama-3-8b,US,2024-08-01 11:05:00,856,1070,1926,0.0804,910,success,coding
7465,29,Finance,Research,Meta,llama-3-8b,US,2024-07-01 11:45:00,566,1182,1748,0.0467,1147,success,analysis
7466,207,Finance,Product,OpenAI,gpt-4o-mini,EU,2024-10-03 07:08:00,1205,585,1790,0.0552,3035,success,analysis
7467,266,Marketing,Analytics,Google,gemini-flash,Asia,2024-09-28 00:24:00,431,245,676,0.0314,1015,success,analysis
7468,208,IT,Analytics,Anthropic,claude-3-haiku,US,2024-02-25 19:05:00,1084,111,1195,0.0329,265,success,search
7469,50,IT,Analytics,Anthropic,claude-3-opus,US,2024-04-25 13:26:00,73,836,909,0.0228,431,success,chat
7470,481,Marketing,Data Engineering,OpenAI,gpt-4o-mini,Asia,2024-04-19 02:48:00,1051,270,1321,0.0362,1416,success,analysis
7471,193,Finance,Analytics,Google,gemini-pro,Asia,2024-01-24 13:27:00,1156,119,1275,0.0154,2690,success,summarization
7472,123,Finance,Research,Meta,llama-3-70b,EU,2024-12-10 22:11:00,537,641,1178,0.036,3102,success,analysis
7473,18,Marketing,Product,Google,gemini-flash,Asia,2024-07-22 00:49:00,1447,1100,2547,0.0977,3174,success,analysis
7474,402,HR,Research,Anthropic,claude-3-haiku,EU,2024-06-29 02:18:00,1387,356,1743,0.0433,2300,success,coding
7475,135,HR,Data Engineering,Google,gemini-flash,US,2024-03-04 10:37:00,869,517,1386,0.0461,2236,success,chat
7476,79,IT,Support,Meta,llama-3-8b,US,2024-05-25 11:54:00,251,457,708,0.0194,2486,success,summarization
7477,425,Operations,Research,Google,gemini-flash,Asia,2024-02-09 16:32:00,427,194,621,0.0083,1820,success,analysis
7478,169,HR,Support,Anthropic,claude-3-haiku,EU,2024-01-02 01:09:00,204,1176,1380,0.0524,1163,success,chat
7479,399,Marketing,Product,OpenAI,gpt-3.5-turbo,EU,2024-12-01 17:05:00,1143,821,1964,0.0466,1563,success,chat
7480,27,Operations,Product,OpenAI,gpt-4o-mini,Asia,2024-12-19 11:45:00,1052,383,1435,0.0381,1626,success,summarization
7481,288,HR,Analytics,OpenAI,gpt-4o,EU,2024-07-18 13:08:00,394,672,1066,0.023,1418,success,coding
7482,50,HR,Data Engineering,Meta,llama-3-8b,US,2024-06-06 08:08:00,1327,463,1790,0.0355,2668,success,chat
7483,162,Sales,Analytics,Meta,llama-3-70b,Asia,2024-02-25 06:23:00,562,545,1107,0.0266,2749,success,chat
7484,445,IT,Support,Meta,llama-3-70b,Asia,2024-10-21 04:54:00,716,394,1110,0.016,1066,success,chat
7485,321,Finance,Support,Meta,llama-3-70b,EU,2024-08-05 21:23:00,413,137,550,0.0064,722,success,analysis
7486,457,IT,Research,OpenAI,gpt-4o,US,2024-12-09 17:38:00,559,701,1260,0.0266,403,error,chat
